id_station_itinerance,consolidated_longitude,consolidated_latitude,nbre_pdc,puissance_nominale
FRFR1PJNNF0FAFIC,55.46815089,-21.3289561,8,22000
FRFR1PJNNF0FAFIC,55.46815448,-21.3289464,8,22000
FRFR1PJNNF0FAFIC,55.46815625,-21.3289511,8,22000
FRFR1PAYKGDM,3.6478,49.5888,4,22000
FRFR1PTM6PKDLX7M,6.027849,46.253891,2,22000
FRFR1PMEDKZN,6.5042,45.3799,2,22000
FRFR1PKWCFZHSDUU,7.42550237,48.2562449,1,22000
FRFR1PGVLLPF2MXK,2.32728216,49.06732506,2,22000
FRFR1PPYLGWD,2.1347,48.8944,2,22000
FRFR1PK3T4LY2OWV,1.887326,50.071325,2,22000
FRFR1PHVUHMZ,2.11577,48.8976,2,22000
FRFR1PSTEZAD,2.1211,48.8993,2,22000
FRFR1PTDVHUEWOGS,6.486285,47.927044,3,50000
FRFR1PUFUSXC,6.74471,48.0833,2,22000
FRFR1PX6DOW05MMB,3.3393309,44.73389129,1,11000
FRFR1PHSC6UVAWYO,6.07374,43.1239,2,22000
FRFR1PHSC6UVAWYO,6.072646,43.131425,2,22000
FRFR1POYDVXOV7P5,4.45040266,50.85124067,10,22000
FRFR1PDTPOLB2LSC,6.061672,46.483018,2,22000
FRFR1PWQP2PREYY5,6.16163419,45.8044199,2,22000
FRFR1PCYAJRHUDL0,1.74426364,43.33344001,2,22000
FRFR1PQGLWSBDZQW,3.11453028,44.81628383,4,22000
FRFR1PT6PQZXSMTB,4.757397,46.213978,8,22000
FRFR1PRDCHWGQR7O,7.642588,48.844303,4,22000
FRFR1PXA7W3VU7CJ,-1.28624508,47.08027089,3,22000
FRFR1PSVDOGAVSWH,7.31549,47.7903,4,22000
FRFR1PMCGQW3FISF,1.79741563,50.13490872,2,22000
FRFR1PARZ7KBQW7E,-1.05705,49.117,8,22000
FRFR1PGE9BBRGUJX,2.62097,45.5586,2,18000
FRFR1PA8RIVCHP5G,3.431697,44.178949,2,22000
FRFR1PTHJYJFR6JY,6.58194546,45.29850531,4,11000
FRFR1PRBFHMY0D1N,3.63135927,46.50108994,4,22000
FRFR1PPTGFUYTSHN,2.81625874,45.54545139,2,22000
FRFR1PFBTYPI8YWW,2.96894493,42.64912753,1,22000
FRFR1PJIPTIDSXGP,2.89112241,50.33121269,2,9000
FRFR1PS5JH7VHBMO,5.43439125,43.56209266,2,22000
FRFR1PZ1Q7TETBUJ,5.61507,49.431931,2,22000
FRFR1PPWBKPDL4GY,6.066905,49.328758,4,22000
FRFR1PKSBOWFOJ2Z,5.961627,49.480308,2,22000
FRFR1PRNZ9KRYFMU,6.723637,48.819619,2,22000
FRFR1PRE6KFOZKSG,4.390331,48.945237,6,22000
FRFR1PI7ALUF5SHC,-0.56976853,48.7744994,3,60000
FRFR1PBCORODH6N5,6.155524,49.256228,4,22000
FRFR1PHWWPMMR63R,6.159369,49.149954,2,22000
FRFR1PTQVAIWJU0W,5.409583,49.144465,6,22000
FRFR1PN2ZPQBEZ5K,6.147496,49.083182,6,22000
FRFR1PRRLMOTRKQ4,5.198606,49.483735,6,60000
FRFR1PB0GEOLP0UK,5.9441,49.240331,6,60000
FRFR1PV4GZMY5ZO0,6.190777,49.299058,2,22000
FRFR1PT44AJWWFZ5,3.011236,50.612535,4,60000
FRFR1PP4I9QD4QKG,3.558648,50.413734,2,22000
FRFR1PMKW1V71V7J,2.841713,50.450328,2,22000
FRFR1PY9OMLDCVIQ,5.16027775,49.63430989,6,22000
FRFR1PFTQ4OOHE5N,7.687384,48.589142,6,22000
FRFR1PND7EXY8XAP,2.528645,48.678483,4,22000
FRFR1PX39YEQWXEA,-0.30036707,49.18885149,2,7000
FRFR1PGRBGH8S115,6.089515,49.071433,2,22000
FRFR1PA5TVCKW5J5,5.773942,49.523865,2,22000
FRFR1PRP6RJUZXHE,2.98026,46.5475,2,22000
FRFR1PPDEDWPUBBC,3.27436091,49.8456372,4,22000
FRFR1PIU1FUKZ0FE,5.71336,49.50626,3,100000
FRFR1PSSHMQIUI0C,-2.38385,47.9146,3,22000
FRFR1PWKEA7ULFM6,4.717087,45.945883,2,22000
FRFR1PD19TOD1FRC,4.8119235,46.28973074,2,50000
FRFR1PITBF0WI799,-2.87236,48.18615,10,22000
FRFR1PHU0UD2A3BO,5.76542,45.1842,2,22000
FRFR1PJ08X28QKLT,5.69646,45.1508,2,22000
FRFR1PFAONUN3BFI,5.07700755,47.35132365,2,22000
FRFR1PQEVDN4ZT1R,2.21648656,49.11128239,2,22000
FRFR1PGVSCIPZ5TS,6.865644,48.051225,2,22000
FRFR1PPDP2V645KH,6.65855422,43.23148161,7,22000
FRFR1PYVE4QCBHBZ,5.3706712,49.184013,2,7000
FRFR1PCKCVU0L4PL,5.96870198,45.56644198,1,22000
FRFR1PNRRQEKQHFI,1.275852,45.89023,2,22000
FRFR1PIWH1A2IBF7,-0.532914,47.449045,2,22000
FRFR1PGNRTPG,5.55377,46.2188,2,22000
FRFR1PYCQGXG,4.2466,49.3318,1,7000
FRFR1PYL7CVNYH6R,2.74890937,50.28728963,1,22000
FRFR1PV29FRQK8HC,5.24836,46.18666,6,22000
FRFR1PQFAGQX,7.25536,47.9017,2,22000
FRFR1PC2YSEV8CCC,7.24630929,48.7698957,2,22000
FRFR1PFOVDPBDHHG,7.464839,48.276894,4,22000
FRFR1PZCDWN9EH7O,2.09320972,43.91656357,3,25000
FRFR1PUDZHMM2BS3,-0.52695959,46.84565242,6,22000
FRFR1PAKAQHLZXWE,3.61780108,50.38016725,5,22000
FRFR1PMHD8X0KU4L,1.668832,47.809545,4,22000
FRFR1PMJDWGUEGAV,-0.52473302,46.84668342,4,7000
FRFR1PPESMYK,2.21888,49.1121,2,22000
FRFR1PDCQLBIKEE8,-1.3419384,48.68083874,2,22000
FRFR1PRBUT3DZJBH,9.55017662,42.11461946,4,22000
FRFR1PT8VY7PVFBV,2.67237904,50.46757455,4,22000
FRFR1PLDZGF5PWXI,6.471047,43.314776,1,50000
FRFR1PLJV43VM9LI,6.2396265,48.709286,2,22000
FRFR1PHF3BZTMM7P,2.76945343,50.63343045,1,22000
FRFR1PMSJI4GKDMB,-0.850059,47.071412,4,22000
FRFR1PSLAMWPZJFU,0.490938,43.504979,1,22000
FRFR1PDVSLEX3W4G,7.08304118,48.73065177,2,22000
FRFR1PVFRBGTHDDU,-4.29887,48.6106,2,22000
FRFR1PJM8ETU9UBG,3.142817,45.755703,2,22000
FRFR1PTJ4BORJXNJ,7.18896582,47.88217299,2,22000
FRFR1PSOH2CQN127,1.257253,45.824272,2,22000
FRFR1PBSU6OTRKUO,5.13344649,44.18653723,2,22000
FRFR1PZKLMJTPPX4,5.48380838,44.03194015,1,22000
FRFR1PGS6LRLDFED,1.59592,44.8262,6,22000
FRFR1PG53AI8R0G2,3.0909,45.6604,1,22000
FRFR1PCX85FFNWSA,-2.546796,48.467465,1,22000
FRFR1PBSE7UXMPKB,5.97394,46.374656,2,22000
FRFR1PPIQJLO1TXU,-1.24029603,43.68212111,2,11000
FRFR1PU4M4GQBZCD,-1.10790934,43.51299111,2,22000
FRFR1PESR34INWKW,1.667409,50.885682,1,18000
FRFR1POJWVDULAW6,3.072511578,45.88901564,2,22000
FRFR1PRFKYFA0B17,-1.55033209,48.83297261,4,22000
FRFR1PCAGYQWVCSD,-2.056644,48.609489,1,22000
FRFR1PYTZVC6LZLM,-2.05903764,48.4648759,4,22000
FRFR1PYKHMXYULO0,2.08322656,49.00326919,4,7000
FRFR1PAQ1IWU1HSJ,2.14865627,48.8912276,1,22000
FRFR1PLM09XMN1JX,1.32832409,48.0584202,2,22000
FRFR1PIKAA3NFK9U,2.60960815,48.57796729,3,22000
FRFR1PFLFXSLPUEB,2.60638081,48.69764566,2,22000
FRFR1PEAREAOIQCM,1.56617758,48.58069919,3,22000
FRFR1PSBKBL8DGO5,4.89605592,44.42091556,2,22000
FRFR1PZK1N3I2E1J,-0.586486,44.70702,2,22000
FRFR1PGSANUPSRJN,-149.319334,-17.7426183,2,22000
FRFR1PJBXZWVVFM5,-149.613629,-17.6231738,2,22000
FRFR1PDX98OTN73K,1.987925,48.972848,2,22000
FRFR1PRZMUAPWE9V,-1.99288892,48.65405506,3,22000
FRFR1PFQ5XVNKIGI,2.07803362,48.89969182,2,22000
FRFR1PEIFCSLELR2,-1.67808295,48.08433633,1,22000
FRFR1PH5EHPPZSMJ,1.691828,48.978725,2,22000
FRS14PL1KGSJOGST,0.212339,49.299999,2,22000
FRS14PIHLSGMESO6,0.080297,49.36565,2,22000
FRS14PIZJM7OHIWO,-0.477086,49.049606,2,22000
FRS14PV4TIQY3EGA,-0.902956,49.3088,2,22000
FRS14PKMIYT7TETI,-0.8074,49.347195,2,22000
FRS14PUTPIDLSOX7,-1.048561,48.840977,2,22000
FRS14PHHQQUNK71G,-1.038759,48.832748,2,22000
FRS14PE2RRBXWBWF,-0.750126,49.240765,2,22000
FRS14PM5E6SNDFBJ,-0.478406,48.9856,2,22000
FRS14PGVMAEKKID2,-0.44972,49.258343,2,22000
FRS14PMEXJIN27J7,-0.905397,49.308865,2,22000
FRS14PMACRGC0HBC,-0.21517,49.057525,2,43000
FRS14PS3XSSU87WY,-0.854415,48.840118,2,22000
FRS14PWRQX6K3RY5,-0.672848,48.853397,2,22000
FRS14PUTD4TMRIWV,-0.292248,49.024796,2,22000
FRS14PCPTGDV5IRH,-0.890959,48.840595,2,43000
FRS14PPFMKY61J2Z,-0.472951,48.986382,2,22000
FRS14PLA2MHNO1J0,-0.624253,49.176746,2,22000
FRS14PGNV9UFSQLR,0.103004,49.34425,2,22000
FRS14PLWXGXZ6NVG,0.126629,49.399658,2,22000
FRS14PGLD9JG2RUT,-0.888584,48.84039,2,22000
FRS14PNUVRR1EADB,-0.8849,48.84539,2,22000
FRS14PGWNCBEVKLC,-0.566371,49.290745,2,22000
FRS14PTPQYPCO3UW,-0.845168,49.011806,2,22000
FRS14PVVKHTT0N8X,-0.497137,49.180573,2,22000
FRS14PEZYDLQMDET,-0.977295,48.825451,2,22000
FRS14PAEY2CFNUTF,-0.673939,49.266899,2,22000
FRS14PQ8JNTUN4KO,-0.399309,49.160816,2,22000
FRS14POUXSBPXK6V,-0.030718,49.02076,2,22000
FRS14PDI3I8QNHXO,-0.576396,48.920029,2,22000
FRS14PCTQR1SV2HQ,-0.303315,49.000648,2,22000
FRS14PKIWGD0YPCW,-0.606036,48.857273,2,22000
FRS14PINJBEBIMWZ,-0.900723,48.800545,2,22000
FRS14PVAT5RXQZXS,-0.516991,49.343346,2,22000
FRS14PWIO5B4HAFQ,-0.481821,48.989704,2,43000
FRS14PRH6ES7OMSP,-0.242004,48.96925,2,22000
FRS14PGTOZBG9FBP,-0.318416,49.172173,2,22000
FRS14PJX4EPALWZ9,0.197402,49.287834,2,43000
FRS14PC7MVLEKOXT,-1.041252,49.387611,2,22000
FRS14PWNPDHQMXEF,-0.30163,49.2966,2,22000
FRS14PG1IUADBW5Q,-0.332626,49.202087,2,22000
FRS14PVK9H0DVFDH,-0.342878,49.213123,2,22000
FRS14PC8PSNTNXXV,-0.313085,49.286636,2,22000
FRS14PZUIJICJJYI,-0.220241,49.178085,2,22000
FRS14PDKNJSCFR5M,-0.073741,48.924759,2,22000
FRS14PXJGG1BX1BV,-0.768018,48.920078,2,22000
FRS14PQE0UDZRZSN,-0.167836,49.116592,2,22000
FRS14PQETEMVQZCG,-0.009537,49.14109,2,22000
FRS14PNJAYNI3IS5,0.242383,49.198738,2,22000
FRS14PSRFJICA7UF,0.357187,49.19585,2,22000
FRS14PQTJUNHZSQB,-0.373516,49.254955,2,22000
FRS14PUW8EXZVJSE,0.371768,49.138321,2,22000
FRS14PRJC5UJDFHM,-0.422221,49.128597,2,22000
FRS14PPMGS18OQBS,-0.20465,49.279522,2,22000
FRS14PMRZST8CYGX,-0.317765,49.178341,2,22000
FRS14PMNMLPFSE3R,-0.073146,49.071609,2,22000
FRS14PNZAMOLTFQS,-0.288273,49.149944,2,22000
FRS14PG7U2LCCD4Y,-0.350859,49.150547,2,22000
FRS14PLJ98RD5Z2B,-0.349523,49.137749,2,22000
FRS14PNWNXQPH8TD,-0.355094,49.140018,2,22000
FRS14PQ7EG4SVFR8,-0.351417,49.318889,2,22000
FRS14PMTZJ9GHEC9,0.207578,49.136806,2,22000
FRS14PQEINKRD3YH,0.202366,49.137093,2,22000
FRS14PEIKF1QJBPH,0.297287,49.053543,2,22000
FRS14PVYHQHHZGSX,-0.568107,49.277843,2,22000
FRS14PX48FPHUJQU,-0.526418,49.135658,2,22000
FRS14PXMBUXALML9,-0.268632,49.014362,2,22000
FRS14PEUQ9MLUPEK,0.185999,49.348248,2,22000
FRS14PW0OVAVEOX2,0.09212,49.338612,2,22000
FRS14PRTYRGHNJ1K,-0.298521,49.073658,2,22000
FRS14PDTBNNOB9WY,-0.391624,49.327827,2,22000
FRS14PIVMBTJCG7K,0.269729,49.317024,2,22000
FRS14PKTL39IK8IX,-0.395594,49.332512,2,22000
FRS14PWX6KIL9ED5,-0.281319,49.262711,2,22000
FRS14PAU5QM7JWO3,-0.07457,49.30206,2,22000
FRS14PZUGT4ZAI25,0.237649,49.418694,2,22000
FRS14PEO8WQHNMPB,-0.345371,49.2024,2,22000
FRS14PCSMXC6RE5P,-0.316764,49.127815,2,22000
FRS14PMDE2V8GM3H,-0.450656,49.1567,2,22000
FRS14PHS5GOHL3FX,-0.904563,49.374043,2,22000
FRS14PY6V0AW4AW2,-0.657508,49.07996,2,22000
FRS14PVFSQFDC7FS,-1.104626,48.823738,2,22000
FRS14PTDEMGY1AN7,0.15161,49.005394,2,22000
FRS14PLXEN3QKGGW,-0.765131,49.108475,2,22000
FRS14PCPSHDAIWXX,-0.458241,49.276985,2,22000
FRS14PDATGNHU3DP,-0.452932,49.274509,2,22000
FRS14PBKLEA4YHK3,0.276981,49.124573,2,22000
FRS14PCLLQAPXJGQ,-0.303596,49.034939,2,22000
FRS14PS0QPPXPGJG,-0.753121,49.002502,2,22000
FRS14PKWSB5QN7ZK,-0.739149,49.02071,2,22000
FRS14PMQRZ3VP5TF,-0.079796,48.975983,2,22000
FRS14POIGASENV23,-0.883248,48.893047,2,22000
FRS14PHYNZH5Z54R,0.149838,49.004524,2,22000
FRS14PZJXRR5YPFP,0.221156,49.143112,2,22000
FRS14PYGKZQ5NRRM,0.229788,49.138123,2,22000
FRS14PQRFJYJHILI,-0.314508,49.302155,2,22000
FRS14PRLM6CEWDCK,-0.789644,49.219543,2,22000
FRS14PTKVDATEIGS,-0.830717,48.965939,2,22000
FRS14PL7FSMQ3K4U,-0.369945,49.325378,2,22000
FRS14PH9D6ILYVTS,0.419354,49.024189,2,22000
FRS14PE4PPW00CLV,0.269149,49.408573,2,22000
FRS14PZ454AWT7LX,-0.649742,49.292091,2,22000
FRS14PO0GXWLZLG0,-0.838209,48.83251,2,22000
FRS14PES3CPUZTN9,-0.753076,49.34211,2,22000
FRS14PEKPWNBEKEL,-0.411662,48.872952,2,22000
FRS14PVRHCX96IT0,-0.476986,49.205502,2,22000
FRS14PBKNQO1ST1J,-0.471729,49.199406,2,22000
FRS14PGHMUTKEBFR,-0.259154,49.23476,2,22000
FRS14PQ7PXNU5TGT,0.405064,49.020981,2,22000
FRS14PX76NRT9OK4,-0.567159,49.121574,2,22000
FRS14POW2ZNJNSGE,0.224748,49.182022,2,22000
FRS14PRKAVXVKURO,-0.250781,49.278812,2,22000
FRS14PULAU7GGFK3,-0.258216,49.288376,2,22000
FRS14PSWIRJOHWIU,-0.257186,49.277668,2,22000
FRS14PNBKCJUXTTW,-1.101562,49.320122,2,22000
FRS14PFZE0IT59TV,-0.885866,48.837307,2,22000
FRS14PRHIZSXG2KA,-0.901956,48.844872,2,22000
FRS14PX76ERWSQBX,-0.882365,48.849442,2,22000
FRS14PEZNQHP1WWZ,-0.028522,49.016411,2,22000
FRS14PVRSXXFSM8G,0.186472,49.285782,2,22000
FRS14PQADLCK0CXV,-0.457769,49.142525,2,22000
FRS14PEINYNUPISK,-0.082768,49.136223,2,22000
FRS14PJDWZ4GKGLJ,0.273392,49.245373,2,22000
FRS14PREGMVHBLYO,-0.840685,49.359657,2,22000
FRS14PDZWIKE3NEN,-0.424286,49.085377,2,22000
FRS14PMEUKZBWL9R,-0.254735,49.146415,2,44000
FRS14PTTGYEWCD4D,-0.360357,49.187054,2,22000
FRS14PDELR9H5LME,-0.380302,49.204082,2,22000
FRS14PY6SL8CGLG1,-0.767352,49.066422,2,22000
FRS14POIXFQFMHLO,-0.924642,48.889202,2,22000
FRS14PJ2CAXWCJQ2,0.046794,49.149574,2,22000
FRS14PWDURE5OIIU,-0.761437,49.158428,2,22000
FRS14PXOUSTRWIIJ,-0.371259,49.180359,2,22000
FRS14PJERHB0BEAB,-0.365959,49.180958,2,22000
FRS14PANOW48R3FC,-0.355559,49.184055,2,22000
FRS14PL9PDURSKHV,-0.347497,49.197529,2,22000
FRS14PCKEU2AXBPX,-0.366633,49.18668,2,22000
FRS14PRJ5B3FAJRM,-0.365122,49.199177,2,22000
FRS14PFLQCEIECNA,-0.348103,49.178352,2,22000
FRS14PSAKCOZYZCV,-0.364503,49.184155,2,22000
FRS14PNPPA9S0IZH,-0.402715,49.182137,2,22000
FRS14PR8RWH8HXZS,-0.346611,49.181694,2,22000
FRS14PH1P1PYTVJZ,-0.283343,49.292938,2,22000
FRS14PVIVCM51QGG,-0.48176,48.917553,2,22000
FRS14PYBCAAXHFBE,-0.44147,49.185043,2,22000
FRS14PZ7TCFV54RM,-0.806385,49.090714,2,22000
FRS14PTYPWUQ7IGF,-0.207299,49.124958,2,22000
FRS14PFN2ROX2AOD,-0.418581,49.334774,2,22000
FRS14PQNVE1QVN1M,-0.432045,49.290691,2,22000
FRS14PMNJRPSZUVR,-0.296286,49.204266,2,22000
FRS14PEYSLWKWYZR,-0.346506,49.183704,2,22000
FRS14PATTXYEMZSE,-0.359741,49.203658,2,22000
FRS14PKPSZKEMHNF,-0.360565,49.161114,2,22000
FRS14PA1BDJHEJBW,-0.380138,49.199852,2,22000
FRS14PWDC8V4ORJE,-1.007925,48.792999,2,22000
FRS14PHKI3EEJ2VG,-0.42327,49.164383,3,50000
FRS14PGH4NB90TR9,0.29001,49.108196,2,22000
FRS14PQM29QD00GP,-0.84048,48.937435,2,22000
FRS14PCTHD3M2P9Z,-0.869728,49.242004,2,22000
FRS14PJIQBOVFEMZ,-0.303376,49.171944,3,50000
FRS14PGXNIEP4LJS,-0.196851,48.896561,2,22000
FRS14PFJDPVYD3VM,-0.200854,48.895374,2,22000
FRS14PLUSPLHMJTM,-0.371682,49.152481,2,22000
FRS14PJCXRAXISUD,0.220548,49.251003,2,22000
FRS14PAPLE3YWA6J,-0.403748,49.113762,2,22000
FRS14PSHNTRB88GR,0.206739,49.391857,2,22000
FRS14PA3XTEFNVP7,0.203363,49.383171,2,22000
FRS14PGQX8TOZGDZ,-0.37422,49.220695,2,22000
FRS14PQVMV4MMGBF,-0.502256,49.098824,2,22000
FRS14PE7G17KGQS8,-0.207155,48.908218,2,50000
FRS14PLNBVCEOPZC,-0.201822,48.892605,2,22000
FRS14PJRO5XUKNVX,-0.504844,49.101223,2,22000
FRS14PLJYDD69MZG,-0.545198,49.195198,2,22000
FRS14PTJTE9E9IPY,-0.045078,49.230087,2,22000
FRS14PWZVO2GVYMJ,-0.042063,49.232769,2,22000
FRS14PLHXITWLNL8,-0.677874,49.220016,2,22000
FRS14PNNOGALD1MD,0.268813,49.146912,2,50000
FRS14PTTTLWP8ERC,0.405121,49.023678,2,50000
FRS14PHUK16Y2VIO,-0.098968,49.287991,2,22000
FRS14PFH2Y5F6VYX,-0.266243,49.177143,2,22000
FRS14PN46VHJDQAK,-0.376339,49.29459,2,22000
FRS14PKTAWLU4IZC,-0.190402,49.23114,2,22000
FRS14PJLGGHEVQB8,-0.706692,49.270863,2,44000
FRS14PZABVAJT7UQ,-0.707942,49.280796,2,22000
FRS14PBM0HFP9CGY,0.027659,49.33881,2,22000
FRS14PAGX3GVGGGP,-0.116762,49.28772,2,22000
FRS14PBJLVQM5TAS,-0.417781,49.16581,2,22000
FRS14PT6CP8IZJCW,-0.326488,49.044224,2,22000
FRS14PXLR3DJICQY,-0.355928,49.180374,2,22000
FRS14PPISAGDEROT,-0.34179,49.190582,2,22000
FRS14PBJGJFYAMMJ,-0.401482,49.175629,2,22000
FRS14PBXFKK77EJT,-0.369844,49.176125,2,22000
FRS14PD9MFWXE3BX,-0.298162,49.228291,2,22000
FRS14PMSSZCNYGB6,0.079897,49.204884,2,22000
FRS14PGI08L1LAZG,-0.512477,49.203705,2,22000
FRS14PW3FDKK3Y4Y,-0.514652,49.212273,2,22000
FRS14PPGOVR7LE8Z,0.339124,49.27467,2,22000
FRS14PNU7TML0PLL,-0.303067,49.226357,2,22000
FRS14PVUHVSPUVEE,-0.327253,49.24025,2,22000
FRS14PSYA3HIFJSJ,-0.047522,49.187656,2,22000
FRS14PRFATER8YU3,-0.856212,49.129959,2,22000
FRS14PBENXV427ED,-0.332007,49.155018,2,22000
FRS14PKARW5YQ2G0,-0.396299,49.191658,2,22000
FRS14PRM3XAKQMTG,0.059013,49.252686,2,22000
FRS14PAWSCCFXPIZ,-0.406258,49.265347,2,22000
FRS14PTL6QWRNSBJ,-0.623846,49.338478,2,22000
FRS14PCIQQYCDPTL,-0.834075,49.182762,2,22000
FRS14PRQ8FFLKBGH,-0.633224,49.021641,2,22000
FRS14PGDUIKKNQ0H,-0.029128,49.306469,2,22000
FRS14PYEVQXYXMMI,-0.554104,48.844807,2,22000
FRS14PXZV5YXNZQK,-0.308223,49.18866,2,22000
FRS14PAVHMBVDDEL,-0.30948,49.18362,2,22000
FRS14PIS3DWADVWS,-0.553656,48.850952,2,22000
FRS14PK9DQ5BOGXT,-0.439307,49.08564,2,22000
FRS14PQQ9ULMFY9S,-0.151468,49.10059,2,22000
FRS14PPPAT8F1AHP,0.212054,49.2001,2,22000
FRS14PZZNFVRZSHY,-0.03761395,49.01914912,3,43000
FRS14PXZTAT4QNOV,-0.11563,49.29363,3,50000
FRS14PJ69U6QU8AD,-0.165716,49.127666,2,22000
FRS14PJVJN0XRMBD,0.130306,49.381893,2,22000
FRS14PIHJ5AEHHQC,0.130294,49.381866,2,22000
FRS14PWOGY4YK72D,-0.263063,49.192703,2,22000
FRS14PIGM47RQUIV,-0.101527,49.121693,2,22000
FRS14PRTTMEX22VQ,-0.457717,49.334377,2,22000
FRS14PJ9E72TSRLI,-0.045529,48.972824,2,22000
FRS14PYTDEL15IL4,-0.913899,48.872356,2,22000
FRS14PBCNP9TW96E,-0.538061,49.286358,2,22000
FRS14PUEPCJ1ONBV,0.138757,49.402374,2,22000
FRS56PRAGKJL,-3.27127,48.0368,2,18000
FRS56PNDWAGL,-3.04573,47.9257,2,18000
FRS56PZMJPKM,-3.07617,47.7484,2,18000
FRS56PYBMHAN,-2.10467,47.7465,2,18000
FRS56PRTQNMD,-2.28271,47.8198,2,18000
FRS56PGTDFXE,-2.97686,47.9083,2,18000
FRS56PNCDSEP,-3.09225,48.0281,2,18000
FRS56PNKDC4JEQPF,-3.0116,47.6701,2,22000
FRS56PJRXYXK,-3.00026,47.8482,2,18000
FRS56PGJHPTX,-2.64181,47.838,2,18000
FRS56PULLLGP,-2.2128,47.739,2,18000
FRS56PQKXRZR,-3.23566,47.736,2,18000
FRS56PMEFKNE,-2.45708,47.5924,2,18000
FRS56PFWUXXF,-3.1101,47.9792,2,18000
FRS56PXJVQBA,-2.28543,47.6308,2,18000
FRS56PEFEJZZ,-3.39986,47.8334,2,18000
FRS56PUPKBXY,-2.91569,47.6531,2,18000
FRS56PDWXWZJ,-2.15332,47.5449,2,18000
FRS56PMYDKMD,-2.21965,47.7134,2,18000
FRS56PCHEKHW,-2.5707,47.6753,2,18000
FRS56PHFJGYG,-2.27921,47.726,2,18000
FRS56PDDQTSB,-3.32281,47.8756,2,18000
FRS56PMCYRPV,-2.41844,47.8032,2,18000
FRS56PNWTLJV,-2.40389,48.0434,2,18000
FRS56PAAYULB,-3.49143,48.1038,2,18000
FRS56PPTMTEE,-2.79624,47.6607,2,22000
FRS56PLNEXBM,-2.87981,48.0671,2,18000
FRS56PPYLBEV,-3.18881,48.0709,2,18000
FRS56PLBRBBU,-2.54602,47.9541,2,22000
FRS56PAPALYU,-3.36819,47.7468,2,22000
FRS56PFYJMNZ,-2.13434,47.7663,2,22000
FRS56PFCQHSR,-2.16351,47.638,2,22000
FRS56PYEHCXH,-2.89104,47.5497,2,22000
FRS56PCYTRZG,-3.60098,48.141,2,22000
FRS56PHJHXYP,-2.59084,47.7337,2,22000
FRS56PTZEHVV,-2.38440197,47.80989417,2,22000
FRS56PYHQTBN,-2.3536,47.6365,2,18000
FRS56PEUTTDT,-2.38363,47.8107,2,18000
FRS56PSWHNTH,-2.54198,47.6887,2,18000
FRS56PFFTJZD,-3.26152,47.8893,2,18000
FRS56PMNEHHV,-2.42268,47.8669,2,18000
FRS56PYVXMZJ,-3.31849,48.008,2,18000
FRS56PYFURSC,-2.39755,47.4808,2,18000
FRS56PGVDKQE,-3.4332,47.9944,2,18000
FRS56PTAVUZX,-2.5633,47.9386,2,18000
FRS56PNBPTPB,-2.88602,47.8614,2,18000
FRS56PRJBZTG,-3.33653,47.9172,2,18000
FRS56PVOHTCOIT7B,-3.1267,47.4779,2,22000
FRS56PFTJNQSUBFI,-3.341,47.8103,2,22000
FRS56PJFWBRE,-2.77101,47.8808,2,18000
FRS56PUNJRKT,-3.10407,47.7102,2,18000
FRS56PSPXABC,-2.7875,47.7564,2,18000
FRS56PANVVBU,-2.59143,47.7926,2,18000
FRS56PWHRADG,-3.06502,47.9813,2,18000
FRS56PZSCHEU,-2.65063,47.7031,2,18000
FRS56PZVHKXW,-3.17315,47.9645,2,18000
FRS56PXLMBLJ,-2.6866,48.0616,2,18000
FRS56PLWQYYRAB2F,-2.84641555,47.59264888,4,7000
FRS56PPDYFKZ,-2.71399,47.9619,2,18000
FRS56PUT10PKNXV9,-3.07781,47.5703,2,22000
FRS56PZSBMZW,-2.94894,47.6389,2,18000
FRS56PPCHBYA,-2.68978,47.7782,2,18000
FRS56PWFJUNQY8TV,-2.863,47.6014,2,7000
FRS56PRWCLSX,-3.07039,47.653,2,18000
FRS56PCWX3CAM47B,-3.103447,47.486785,2,22000
FRS56PRZFTLA,-2.72377,47.9111,2,18000
FRS56PMYZLMIBAEA,-3.44269536,47.80292247,2,22000
FRS56PXBEWHF,-2.52643,47.862,2,18000
FRS56PZMMMWQ,-3.39381,47.9955,2,18000
FRS56PIQBKMPJAIG,-3.3669,47.754,2,22000
FRS56PG6N6SJTN65,-3.3657,47.7487,2,22000
FRS56PSGQGARWR3K,-2.3849,47.9269,2,22000
FRS56PEKCQMR,-2.68107,47.7425,2,18000
FRS56PCGJZHNOXXN,-3.0008,47.6173,1,18000
FRS56PQRHCVG,-2.47243,48.014,2,18000
FRS56PXKAKPT,-2.89082,48.1079,2,18000
FRS56PFSRMLH,-2.64136,47.8915,2,18000
FRS56PLQHUAW,-3.28161,47.9778,2,18000
FRS56PQDCXYC,-2.50753,47.8221,2,18000
FRS56PHTGWJF,-3.13532,47.9061,2,18000
FRS56PAVMWS0NNYA,-2.5493,47.9537,2,22000
FRS56PCNAHPN,-2.83354,47.8557,2,18000
FRS56PLYFYJOBRX4,-2.5899,47.7312,2,22000
FRS56PZWSHUHFMQW,-3.4544,47.7032,2,22000
FRS56PATFEQY,-2.81932,47.9187,2,18000
FRS56PASJVEZ,-2.61417,47.6824,2,18000
FRS56PLQPFQW,-3.20706,48.0669,2,22000
FRS56PZGBPNA,-3.1124,47.599,2,22000
