FRSIGPSIGE40811,2.22748,48.9843
FRSIGPSIGE33711,2.1996,49.0108
FRSIGPSIGE33612,2.2001,48.9835
FRSIGPSIGE33511,2.1904,48.9613
FRSIGPSIGE33411,2.19591,49.0134
FRSIGPSIGE33311,2.1851,49.0179
FRSIGPSIGE24811,2.284159,48.95965
FRSIGPSIGE18631,2.321975,48.80181
FRSIGPSIGE21512,2.287242,48.957323
FRSIGPSIGE21412,2.542244,48.729206
FRSIGPSIGE21312,2.236634,48.883921
FRSIGPSIGE21212,2.620085,48.940606
FRSIGPSIGE18521,2.313149,48.790097
FRSIGPSIGE23411,2.232948,48.883089
FRSIGPSIGE18731,2.304591,48.799297
FRSIGPSIGE18831,2.31427,48.805902
FRSIGPSIGE21611,2.247911,48.940484
FRSIGPSIGE21711,2.239076,48.947107
FRSIGPSIGE21812,2.257649,48.948752
FRSIGPSIGE23212,2.444934,49.050178
FRSIGPSIGE23112,2.21486,48.754676
FRSIGPSIGE23012,2.353092,49.079916
FRSIGPSIGE22931,2.259156,48.924688
FRSIGPSIGE22812,2.566347,48.829448
FRSIGPSIGE22712,2.549687,48.847681
FRSIGPSIGE22612,2.011658,48.803085
FRSIGPSIGE22512,2.225601,48.868305
FRSIGPSIGE22412,2.227553,48.874264
FRSIGPSIGE22031,2.535132,48.799087
FRSIGPSIGE19011,2.322484,48.755884
FRSIGPSIGE20011,2.228808,48.922232
FRSIGPSIGE33811,2.19769,49.0097
FRSIGPSIGE20212,2.451673,49.049662
FRSIGPSIGE20312,2.471163,49.002593
FRSIGPSIGE20411,2.612862,48.953031
FRSIGPSIGE20512,2.601128,48.950792
FRSIGPSIGE20612,2.3851,48.81043
FRSIGPSIGE20712,2.37586,48.807196
FRSIGPSIGE20811,2.389021,48.812972
FRSIGPSIGE20912,2.37428,48.817419
FRSIGPSIGE21011,2.383546,48.980861
FRSIGPSIGE21111,2.370779,48.976697
FRSIGPSIGE19111,2.329537,48.739087
FRSIGPSIGE19212,2.028097,48.799939
FRSIGPSIGE19322,2.229961,48.7865
FRSIGPSIGE19411,2.479328,49.009207
FRSIGPSIGE19511,2.310958,49.041152
FRSIGPSIGE19612,2.322472,49.045307
FRSIGPSIGE19711,2.1842,48.800118
FRSIGPSIGE19821,2.24842,48.923662
FRSIGPSIGE19931,2.260623,48.931418
FRSIGPSIGE512,2.207385,48.843157
FRSIGPSIGE1012,2.188014,48.805695
FRSIGPSIGE911,2.192191,48.813019
FRSIGPSIGE812,2.240082,48.839897
FRSIGPSIGE711,2.239694,48.836639
FRSIGPSIGE611,2.212253,48.859722
FRSIGPSIGE412,2.215528,48.855042
FRSIGPSIGE1111,2.264953,48.82991
FRSIGPSIGE312,2.207391,48.847778
FRSIGPSIGE212,2.210997,48.857063
FRSIGPSIGE112,2.220406,48.85466
FRSIGPSIGE16711,2.149957,48.833635
FRSIGPSIGE16811,2.064108,48.803135
FRSIGPSIGE1212,2.276657,48.827045
FRSIGPSIGE16911,2.169688,48.846574
FRSIGPSIGE2112,2.131865,48.84512
FRSIGPSIGE24612,2.319999,48.988914
FRSIGPSIGE24512,2.312299,48.973415
FRSIGPSIGE24412,2.321968,48.999316
FRSIGPSIGE2312,2.177236,48.912132
FRSIGPSIGE2212,2.17895,48.90953
FRSIGPSIGE2011,2.15031,48.848957
FRSIGPSIGE1911,2.290181,48.82598
